Product_id,Review_rating,clean_review
631, 1.0 out of 5 stars, sole of shoes was not fixed properly even it is a b and new shoes
631, 1.0 out of 5 stars, quality very poor
631, 1.0 out of 5 stars, very heavy
631, 5.0 out of 5 stars, thanku amazon foe such a price that is worth for quality
631, 5.0 out of 5 stars, love
631, 5.0 out of 5 stars, good
631, 1.0 out of 5 stars, worst
631, 5.0 out of 5 stars, 
632,5.0 out of 5 stars,worth the price makes an excellent rainy season shoe
632, 5.0 out of 5 stars, go for it 
632, 5.0 out of 5 stars, perfect pair of shoes
632, 1.0 out of 5 stars, product too good but small in size
632, 3.0 out of 5 stars, not good as per the brand
632, 4.0 out of 5 stars, good
632, 5.0 out of 5 stars, red tape you are still good performing 
632, 4.0 out of 5 stars, looks nice
632, 5.0 out of 5 stars, best 
632, 5.0 out of 5 stars, original red tape shoes
633,5.0 out of 5 stars,the shoes are undoubtedly the best in the price range
633, 4.0 out of 5 stars, value for money fit for the purpose
633, 5.0 out of 5 stars, the best safety shoes in this range
633, 2.0 out of 5 stars, got defective pair of shoes
633, 4.0 out of 5 stars, u are getting the best comfort great look at this price
633, 5.0 out of 5 stars, very comfortable and durable
633, 5.0 out of 5 stars, great product
633, 5.0 out of 5 stars, good safety shoes no review required
633, 5.0 out of 5 stars, durable good looking and comfortable shoes
633, 5.0 out of 5 stars, good quality and light waight safety shoes
634,5.0 out of 5 stars,best in class
634, 4.0 out of 5 stars, good one
635,1.0 out of 5 stars,worst product i have ever bought
635, 4.0 out of 5 stars, review by vip for adidas black shoes
635, 1.0 out of 5 stars, one star
635, 4.0 out of 5 stars, good
635, 1.0 out of 5 stars, duplicate
635, 1.0 out of 5 stars, disappointment
635, 5.0 out of 5 stars, the best
635, 4.0 out of 5 stars, worthy
635, 1.0 out of 5 stars, its heavyvery uncomfortable pair as recommended by amazon
635, 1.0 out of 5 stars, quality of the product was very bad
636,5.0 out of 5 stars,extremely comfy
636, 1.0 out of 5 stars, not a good quality products
636, 2.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
636, 1.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
636, 5.0 out of 5 stars, verified purchase
637,3.0 out of 5 stars,good shoes could be better
637, 5.0 out of 5 stars, very good 
637, 5.0 out of 5 stars, comfortable wear
637, 5.0 out of 5 stars, good quality
637, 1.0 out of 5 stars, poor product
637, 5.0 out of 5 stars, satisfactory product
637, 5.0 out of 5 stars, awesome
637, 3.0 out of 5 stars, just good
637, 5.0 out of 5 stars, no match to this brand
637, 4.0 out of 5 stars, best quality
638,5.0 out of 5 stars,satisfied with the purchase
638, 5.0 out of 5 stars, awesome 
638, 4.0 out of 5 stars, comfortable light and durable as expected
638, 4.0 out of 5 stars, nice look given by puma
638, 1.0 out of 5 stars, please dont buy
638, 1.0 out of 5 stars, dont buy waste of money and time
638, 1.0 out of 5 stars, problem with the quality of the soul
638, 1.0 out of 5 stars, poor qaulity dilivering reject profect
638, 3.0 out of 5 stars, comfortable but not so comfortable at all
638, 5.0 out of 5 stars, beautiful shoes
639,5.0 out of 5 stars,luking great
639, 5.0 out of 5 stars, light weight
639, 5.0 out of 5 stars, comfortable value for moneyi spend rs
639, 2.0 out of 5 stars, not worth the price n brand
639, 5.0 out of 5 stars, super light weight
639, 4.0 out of 5 stars, nice shoe
639, 5.0 out of 5 stars, loved amazon
639, 5.0 out of 5 stars, comfortable
639, 5.0 out of 5 stars, awesome product
639, 5.0 out of 5 stars, light weight nd comfortable
640,5.0 out of 5 stars,nc
640, 1.0 out of 5 stars, plastic shoes
640, 1.0 out of 5 stars, exchange or return
640, 5.0 out of 5 stars, looks amazing
640, 4.0 out of 5 stars, fine product
640, 5.0 out of 5 stars, i liked it
640, 2.0 out of 5 stars, not satisfied with the product
640, 3.0 out of 5 stars, ok no bad product
640, 4.0 out of 5 stars, excellent 
640, 1.0 out of 5 stars, wasted
641,5.0 out of 5 stars,excellent product
641, 5.0 out of 5 stars, i like it
641, 5.0 out of 5 stars, very good
641, 5.0 out of 5 stars, best deal i got   discount price please buy
641, 1.0 out of 5 stars, not happy
641, 5.0 out of 5 stars, good one
641, 1.0 out of 5 stars, not satisfied
641, 2.0 out of 5 stars, not good for running
641, 5.0 out of 5 stars, comfortable
641, 3.0 out of 5 stars, unstable form
642,5.0 out of 5 stars,good
642, 5.0 out of 5 stars, super cool shoes 
642, 5.0 out of 5 stars, perfect look
642, 5.0 out of 5 stars, best deal with an amazing brand
643,5.0 out of 5 stars,accurate shoesquite satisfied
643, 4.0 out of 5 stars, good shoe but packaging needs improvement
643, 5.0 out of 5 stars, good for jogging
643, 4.0 out of 5 stars, right product right price
643, 5.0 out of 5 stars, quality plus class
643, 1.0 out of 5 stars, something is not good continue bad smell from this shoes
643, 4.0 out of 5 stars, very nice
643, 5.0 out of 5 stars, size good fit
643, 4.0 out of 5 stars, running shoes by nike made amassing by amazon
643, 5.0 out of 5 stars, good product
644,5.0 out of 5 stars,a must buy
644, 5.0 out of 5 stars, good
644, 4.0 out of 5 stars, good
644, 5.0 out of 5 stars, worth for money
645,5.0 out of 5 stars,excellent product fits pefectly size  and comfortable
645, 5.0 out of 5 stars, i love it
645, 4.0 out of 5 stars, four stars
645, 5.0 out of 5 stars, awesome product and fittings
645, 1.0 out of 5 stars, never buying shoes from amazon again read to know why
645, 4.0 out of 5 stars, great i ordered at rs on deal after all discount
645, 5.0 out of 5 stars, overall a best buy in market
645, 4.0 out of 5 stars, very good and comfortable one
645, 5.0 out of 5 stars, nice shoes
645, 1.0 out of 5 stars, not what bata is famous for
646,5.0 out of 5 stars,worth the money i paid
646, 5.0 out of 5 stars, can be trusted blindly  perfect fit
646, 2.0 out of 5 stars, looks great but quality not upto the mark
646, 5.0 out of 5 stars, good product
646, 3.0 out of 5 stars, best shoes
646, 2.0 out of 5 stars, not so gud
646, 5.0 out of 5 stars, light to wear
646, 4.0 out of 5 stars, good shoe
646, 5.0 out of 5 stars, super
646, 5.0 out of 5 stars, perfect shoes
647,5.0 out of 5 stars,good shoes 
647, 5.0 out of 5 stars, excellent
647, 5.0 out of 5 stars, good one
647, 5.0 out of 5 stars, light weight shoes for walkingamazing look
648,5.0 out of 5 stars,overall good product at 
648, 1.0 out of 5 stars, bad fit dont buy is taking for playing
648, 1.0 out of 5 stars, product not good at all
648, 5.0 out of 5 stars, best
648, 5.0 out of 5 stars, verified purchase
648, 5.0 out of 5 stars, verified purchase
648, 4.0 out of 5 stars, verified purchase
648, 3.0 out of 5 stars, verified purchase
648, 5.0 out of 5 stars, verified purchase
648, 1.0 out of 5 stars, report abuse
649,3.0 out of 5 stars,poor quality
649, 5.0 out of 5 stars, i love it 
649, 5.0 out of 5 stars, product quality too good
649, 5.0 out of 5 stars, paresh sahu
649, 4.0 out of 5 stars, its little bit of slipery in wet place
649, 5.0 out of 5 stars, nice shoes looks genuine  stylish go for it
649, 5.0 out of 5 stars, genuine product 
649, 1.0 out of 5 stars, local brand puma logo
649, 1.0 out of 5 stars, impressive
649, 1.0 out of 5 stars, not durable
650,5.0 out of 5 stars,perfect shoes for biking
650, 5.0 out of 5 stars, wow what a finest piece of art
650, 5.0 out of 5 stars, nice
650, 5.0 out of 5 stars, finishing good
651,5.0 out of 5 stars,excellent very nice
651, 5.0 out of 5 stars, report abuse
651, 5.0 out of 5 stars, report abuse
651, 5.0 out of 5 stars, report abuse
651, 5.0 out of 5 stars, report abuse
651, 5.0 out of 5 stars, report abuse
651, 4.0 out of 5 stars, report abuse
651, 2.0 out of 5 stars, report abuse
651, 5.0 out of 5 stars, report abuse
651, 4.0 out of 5 stars, report abuse
652,2.0 out of 5 stars,lace broken on st use unbelievable poor quality by woodland
652, 4.0 out of 5 stars, good casual shoe
652, 1.0 out of 5 stars, delicate low quality laces
652, 1.0 out of 5 stars, fake and cheap product
652, 1.0 out of 5 stars, not a guanine product
652, 3.0 out of 5 stars, black is better than denim
652, 1.0 out of 5 stars, used product
652, 5.0 out of 5 stars, simply the best
652, 1.0 out of 5 stars, awesome looks but defective to use
652, 1.0 out of 5 stars,       
653,4.0 out of 5 stars,excellent
653, 5.0 out of 5 stars, its a good product
653, 4.0 out of 5 stars, very nice shos
653, 5.0 out of 5 stars, red chief shoes brand is very good
653, 2.0 out of 5 stars, poor value for quite some money
653, 4.0 out of 5 stars, best shoes in this price range
653, 5.0 out of 5 stars, amazing go for it vfm
653, 4.0 out of 5 stars, shoe provides value for money without any issue in fitting and strength with comfort
653, 5.0 out of 5 stars, super duper
653, 5.0 out of 5 stars, as per the given picture the product delivered is not matching as it is very dark rust
654,2.0 out of 5 stars,revised after  months
654, 5.0 out of 5 stars, very comfortable shoes
654, 4.0 out of 5 stars, comfortable
654, 4.0 out of 5 stars, keep it up amazon
654, 4.0 out of 5 stars, performance shoes rather than styling
654, 5.0 out of 5 stars, amazing quality
654, 5.0 out of 5 stars, comfortable
654, 5.0 out of 5 stars, very comfortable shoes
654, 5.0 out of 5 stars, same as pic
654, 5.0 out of 5 stars, loved the shoes
655,1.0 out of 5 stars,used and damaged shoes delivered
655, 4.0 out of 5 stars, nice shoes
655, 2.0 out of 5 stars, good shoe but problem with back
655, 1.0 out of 5 stars, fake
655, 1.0 out of 5 stars, not met the expectation
655, 1.0 out of 5 stars, worst service from amazon
655, 3.0 out of 5 stars, added above
655, 1.0 out of 5 stars, verified purchase
655, 5.0 out of 5 stars, report abuse
655, 5.0 out of 5 stars, verified purchase
656,1.0 out of 5 stars,originalfake
656, 5.0 out of 5 stars, good
656, 4.0 out of 5 stars, light weight  very comfortable
656, 1.0 out of 5 stars, say no to this product
656, 4.0 out of 5 stars, size issud
656, 1.0 out of 5 stars, bad quality
656, 1.0 out of 5 stars, its like st copy and bad quality
656, 3.0 out of 5 stars, good product
656, 4.0 out of 5 stars, fit is too large for me
656, 5.0 out of 5 stars, fitting better than expected
657,1.0 out of 5 stars,ist time use item courier me
657, 3.0 out of 5 stars, buy a size up gets hot and sweaty
657, 4.0 out of 5 stars, good product
657, 1.0 out of 5 stars, worst quality and cheap products
657, 1.0 out of 5 stars, skin on the shoe peels off by itself
657, 4.0 out of 5 stars, good for rainywinter season but not for summer
657, 5.0 out of 5 stars, five stars
657, 5.0 out of 5 stars, nice shoes
657, 5.0 out of 5 stars, best
657, 4.0 out of 5 stars, amazon delivery sucks
658,5.0 out of 5 stars,best running shoes and lightweight
658, 1.0 out of 5 stars, shoe damaged within  months
658, 5.0 out of 5 stars, very nice fitting and very comfortable shoes i have purchase again asics thank u amazon
658, 1.0 out of 5 stars, fake
658, 5.0 out of 5 stars, great
658, 4.0 out of 5 stars, ok at the price
658, 1.0 out of 5 stars, fake
658, 2.0 out of 5 stars, shape out fit
658, 5.0 out of 5 stars, just great
658, 5.0 out of 5 stars, simply awesome
659,5.0 out of 5 stars,amazon is amazing 
659, 5.0 out of 5 stars, original  excellent product
659, 1.0 out of 5 stars, product is not original lee cooper spoiling lee coopers brand name
659, 1.0 out of 5 stars, duplicate
659, 5.0 out of 5 stars, good quality with very good price
659, 5.0 out of 5 stars, nice fit and look
659, 1.0 out of 5 stars, upper material is not leather
659, 3.0 out of 5 stars, satisfaction level
659, 4.0 out of 5 stars, good looking and comfort
659, 5.0 out of 5 stars, maintain ur quality
660,1.0 out of 5 stars,design flaw
660, 1.0 out of 5 stars, faulty item
660, 5.0 out of 5 stars, fit is as expected good product
660, 1.0 out of 5 stars, beware you wont get any customer service
660, 5.0 out of 5 stars, love hp
660, 2.0 out of 5 stars, defected pair of shoes received
660, 1.0 out of 5 stars, defective product sent seems like used product or quality rejected product dispached
660, 4.0 out of 5 stars, hush puppies is as expected and shown in picture
660, 3.0 out of 5 stars, check with seller before buying
660, 3.0 out of 5 stars, not comfortable
661,2.0 out of 5 stars,shoes not made with care
661, 1.0 out of 5 stars, total dissatisfaction n highly disappointed hush puppies n cloud tail
661, 5.0 out of 5 stars, good loafers fits well
661, 1.0 out of 5 stars, not as expected
661, 1.0 out of 5 stars, absolute filth
661, 2.0 out of 5 stars, not comfortable
661, 1.0 out of 5 stars, defective piece
661, 1.0 out of 5 stars, tw different colors in one pair of shoe
661, 1.0 out of 5 stars, item got damaged in week
661, 2.0 out of 5 stars, just ok
662,5.0 out of 5 stars,excellent product
662, 5.0 out of 5 stars, super
662, 5.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
662, 3.0 out of 5 stars, verified purchase
662, 5.0 out of 5 stars, verified purchase
663,4.0 out of 5 stars,best buy
663, 5.0 out of 5 stars, thanks amazon  seller
663, 5.0 out of 5 stars, it is not local shoes adidas company shoes
663, 5.0 out of 5 stars, adidas is best company
663, 5.0 out of 5 stars, superb
663, 1.0 out of 5 stars, received a used shoes
663, 3.0 out of 5 stars, fantastic looks wise  but comfort wise only  star 
663, 5.0 out of 5 stars, worth every single penny 
663, 4.0 out of 5 stars, read this
663, 1.0 out of 5 stars, poor quality of tap material
664,5.0 out of 5 stars,defective item received
664, 5.0 out of 5 stars, fine
664, 5.0 out of 5 stars, elegant
664, 2.0 out of 5 stars, size too small
664, 5.0 out of 5 stars, very comfortable
665,1.0 out of 5 stars,product material not upto the mark is this original product from hush pappies
665, 1.0 out of 5 stars, delivered old used shoes
665, 1.0 out of 5 stars, product doesnt look same as shown in the picture
665, 4.0 out of 5 stars, good product only problem is shoelace
665, 3.0 out of 5 stars, show sole is of poor quality
665, 5.0 out of 5 stars, great formal shoes ever i bought on amazon
665, 3.0 out of 5 stars, now i am happy
665, 1.0 out of 5 stars, very bad experience
665, 3.0 out of 5 stars, original but old stock
665, 2.0 out of 5 stars, its not a great product
666,5.0 out of 5 stars,just first impressions
666, 5.0 out of 5 stars, good
666, 3.0 out of 5 stars, not good as expected
666, 4.0 out of 5 stars, ok
666, 5.0 out of 5 stars, excellent
666, 4.0 out of 5 stars, you should purchase it one no bigger than your feet size
666, 3.0 out of 5 stars, light  tight
666, 5.0 out of 5 stars, perfect 
666, 1.0 out of 5 stars, please dont buy this product fake puma shoe with a fake puma logo
666, 3.0 out of 5 stars, good product
667,5.0 out of 5 stars, stars
667, 5.0 out of 5 stars, best product
667, 5.0 out of 5 stars, suppar
667, 5.0 out of 5 stars, nice shoes
667, 5.0 out of 5 stars, nike is always nike
667, 5.0 out of 5 stars, verified purchase
667, 5.0 out of 5 stars, verified purchase
668,5.0 out of 5 stars,value for money and comfort
668, 5.0 out of 5 stars, just a comfortable shoe
668, 5.0 out of 5 stars, great product
668, 3.0 out of 5 stars, this product is not exchange andwe have waited since week
668, 5.0 out of 5 stars, light weight  excellent for regular wear or walking
668, 5.0 out of 5 stars, good buy
668, 3.0 out of 5 stars, verified purchase
669,5.0 out of 5 stars,manufacturer box is damaged were we cant use it again to keep
