Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
744, 3.0 out of 5 stars, nice but tight,POSITIVE,0.9997201561927795
744, 1.0 out of 5 stars, both are thugs,NEGATIVE,0.9969677329063416
744, 1.0 out of 5 stars, poor quality from bata,NEGATIVE,0.9995808005332947
744, 5.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
744, 4.0 out of 5 stars, got what i bought,POSITIVE,0.9994828701019287
744, 2.0 out of 5 stars, nothing special,NEGATIVE,0.9996480941772461
744, 5.0 out of 5 stars, too big,NEGATIVE,0.9983587861061096
744, 5.0 out of 5 stars, good quality original product,POSITIVE,0.9998699426651001
745,4.0 out of 5 stars,my most comfortable formal shoes till date,POSITIVE,0.9997318387031555
745, 5.0 out of 5 stars, worth every penny,POSITIVE,0.9996492862701416
745, 1.0 out of 5 stars, used product got delivered,POSITIVE,0.980793833732605
745, 5.0 out of 5 stars, comfortable shoe,POSITIVE,0.9997989535331726
745, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,NEGATIVE,0.9936150312423706
745, 5.0 out of 5 stars, its amazing,POSITIVE,0.9998780488967896
745, 5.0 out of 5 stars, ultimately comfortable,POSITIVE,0.9998600482940674
746,5.0 out of 5 stars,awesome,POSITIVE,0.9998682737350464
746, 5.0 out of 5 stars, reebok sure fit,POSITIVE,0.998938262462616
746, 5.0 out of 5 stars, as expected,NEGATIVE,0.6888753175735474
746, 4.0 out of 5 stars, genuine,POSITIVE,0.9998617172241211
746, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
746, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
746, 1.0 out of 5 stars, size,POSITIVE,0.998405396938324
746, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
746, 5.0 out of 5 stars, pod,POSITIVE,0.9607528448104858
746, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
747,5.0 out of 5 stars,report abuse,NEGATIVE,0.9989908337593079
747, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
747, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
747, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
747, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
747, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
748,1.0 out of 5 stars,sub standard and no quality check by the sender,NEGATIVE,0.99866783618927
748, 5.0 out of 5 stars, perfect,POSITIVE,0.9998517036437988
748, 1.0 out of 5 stars, got cheated with this,NEGATIVE,0.9952412843704224
748, 5.0 out of 5 stars, best shoes,POSITIVE,0.9998027682304382
748, 5.0 out of 5 stars, amazing product,POSITIVE,0.9998769760131836
748, 5.0 out of 5 stars, excellent,POSITIVE,0.9998434782028198
748, 1.0 out of 5 stars, seems like st copy,NEGATIVE,0.9964624047279358
748, 1.0 out of 5 stars, damaged packing with no amazon invoice in the box,NEGATIVE,0.9996291399002075
748, 5.0 out of 5 stars, excellent product and delivery,POSITIVE,0.9998646974563599
748, 5.0 out of 5 stars, worst product given,NEGATIVE,0.9997684359550476
749,5.0 out of 5 stars,value for money,POSITIVE,0.9977725148200989
749, 2.0 out of 5 stars, durability poor,NEGATIVE,0.9997687935829163
749, 5.0 out of 5 stars, brilliant product,POSITIVE,0.9998681545257568
749, 5.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
749, 5.0 out of 5 stars, better one,POSITIVE,0.9989420771598816
749, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
749, 2.0 out of 5 stars, wrong colour delivered,NEGATIVE,0.9994210004806519
749, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
750,5.0 out of 5 stars,great shoes for casual wear and sports,POSITIVE,0.9998015761375427
750, 1.0 out of 5 stars, fake shoes,NEGATIVE,0.9995269775390625
750, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
750, 4.0 out of 5 stars, three stars,POSITIVE,0.9992146492004395
750, 4.0 out of 5 stars, good ,POSITIVE,0.9998161196708679
750, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
750, 5.0 out of 5 stars, ,POSITIVE,0.7481212019920349
750, 5.0 out of 5 stars, best in quality,POSITIVE,0.999794065952301
750, 5.0 out of 5 stars, best black sneaker by reebok,POSITIVE,0.9977037310600281
750, 1.0 out of 5 stars, not recommended,NEGATIVE,0.999725878238678
751,5.0 out of 5 stars,awesome,POSITIVE,0.9998682737350464
751, 5.0 out of 5 stars, reebok sure fit,POSITIVE,0.998938262462616
751, 5.0 out of 5 stars, as expected,NEGATIVE,0.6888753175735474
751, 4.0 out of 5 stars, genuine,POSITIVE,0.9998617172241211
751, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
751, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
751, 1.0 out of 5 stars, size,POSITIVE,0.998405396938324
751, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
751, 5.0 out of 5 stars, pod,POSITIVE,0.9607528448104858
751, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
752,5.0 out of 5 stars,its clarks what more to say,NEGATIVE,0.537975013256073
752, 2.0 out of 5 stars, this is not not imported  made in india and sole is not good  hard heavy and infexible,NEGATIVE,0.9983188509941101
752, 5.0 out of 5 stars, great product,POSITIVE,0.9998695850372314
752, 5.0 out of 5 stars, excellent product,POSITIVE,0.9998617172241211
752, 4.0 out of 5 stars, review,POSITIVE,0.9946893453598022
752, 5.0 out of 5 stars, excellent fit and quality,POSITIVE,0.9998668432235718
752, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
752, 2.0 out of 5 stars, must tag a piece of leather sample,NEGATIVE,0.9564783573150635
752, 5.0 out of 5 stars, tan color is amazing in clarkone of the best show company,POSITIVE,0.999875545501709
752, 3.0 out of 5 stars, good and comfortable,POSITIVE,0.9998598098754883
753,4.0 out of 5 stars,my most comfortable formal shoes till date,POSITIVE,0.9997318387031555
753, 5.0 out of 5 stars, worth every penny,POSITIVE,0.9996492862701416
753, 1.0 out of 5 stars, used product got delivered,POSITIVE,0.980793833732605
753, 5.0 out of 5 stars, comfortable shoe,POSITIVE,0.9997989535331726
753, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,NEGATIVE,0.9936150312423706
753, 5.0 out of 5 stars, its amazing,POSITIVE,0.9998780488967896
753, 5.0 out of 5 stars, ultimately comfortable,POSITIVE,0.9998600482940674
754,4.0 out of 5 stars,my most comfortable formal shoes till date,POSITIVE,0.9997318387031555
754, 5.0 out of 5 stars, worth every penny,POSITIVE,0.9996492862701416
754, 1.0 out of 5 stars, used product got delivered,POSITIVE,0.980793833732605
754, 5.0 out of 5 stars, comfortable shoe,POSITIVE,0.9997989535331726
754, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,NEGATIVE,0.9936150312423706
754, 5.0 out of 5 stars, its amazing,POSITIVE,0.9998780488967896
754, 5.0 out of 5 stars, ultimately comfortable,POSITIVE,0.9998600482940674
755,1.0 out of 5 stars,lower sole worst upper part ok good for  rupees,NEGATIVE,0.9992173910140991
755, 5.0 out of 5 stars, good quality at reasonable price point,POSITIVE,0.9998036026954651
755, 4.0 out of 5 stars, looks good,POSITIVE,0.9998387098312378
755, 1.0 out of 5 stars, duplicate product,NEGATIVE,0.9996107220649719
755, 1.0 out of 5 stars, not good quality product,NEGATIVE,0.9996988773345947
755, 1.0 out of 5 stars, replay,NEGATIVE,0.5165778398513794
755, 5.0 out of 5 stars, great products ,POSITIVE,0.999860405921936
755, 1.0 out of 5 stars, fake,NEGATIVE,0.9996473789215088
755, 1.0 out of 5 stars, good,POSITIVE,0.9998161196708679
755, 1.0 out of 5 stars, fakeduplicate product,NEGATIVE,0.9995738863945007
756,5.0 out of 5 stars,as light as a dove feather,POSITIVE,0.9862532019615173
757,5.0 out of 5 stars,nike flex rn ,POSITIVE,0.7696158289909363
757, 1.0 out of 5 stars, local product,POSITIVE,0.9970085024833679
757, 1.0 out of 5 stars, great looking shoe but ankle is covered with cloth only,NEGATIVE,0.9378765821456909
757, 3.0 out of 5 stars, need to be improve the pasting quality,NEGATIVE,0.9972883462905884
757, 5.0 out of 5 stars, indepth analysis,NEGATIVE,0.9824404716491699
757, 5.0 out of 5 stars, great fit,POSITIVE,0.9998601675033569
757, 5.0 out of 5 stars, very good shoes,POSITIVE,0.999870777130127
757, 1.0 out of 5 stars, the sole has cracks you can see your sole,NEGATIVE,0.9993842840194702
757, 4.0 out of 5 stars, all ok,POSITIVE,0.9998132586479187
757, 3.0 out of 5 stars, genuine but uncomfortable for wide feet,POSITIVE,0.909935712814331
758,5.0 out of 5 stars,great product  great comfort,POSITIVE,0.99985671043396
758, 3.0 out of 5 stars, right shoe is touching right side wall of the shoe ,POSITIVE,0.9851164221763611
758, 1.0 out of 5 stars, fake product received,NEGATIVE,0.9994940757751465
758, 4.0 out of 5 stars, amazing,POSITIVE,0.999875545501709
758, 5.0 out of 5 stars, best shoes,POSITIVE,0.9998027682304382
758, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
758, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
758, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
758, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
758, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759,5.0 out of 5 stars,nice comfy blue pair,POSITIVE,0.9998579025268555
759, 5.0 out of 5 stars, shoe,POSITIVE,0.9485710859298706
759, 5.0 out of 5 stars, excellent,POSITIVE,0.9998434782028198
759, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 3.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
759, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
760,5.0 out of 5 stars,as light as a dove feather,POSITIVE,0.9862532019615173
761,5.0 out of 5 stars,perfect for running,POSITIVE,0.9998323917388916
761, 1.0 out of 5 stars, small size,NEGATIVE,0.9217908382415771
761, 3.0 out of 5 stars, satisfactory,POSITIVE,0.9998334646224976
761, 5.0 out of 5 stars, excellent product im happy with amazon,POSITIVE,0.9998095631599426
761, 4.0 out of 5 stars, awesome ,POSITIVE,0.9998682737350464
761, 2.0 out of 5 stars, not fit for me,NEGATIVE,0.9997987151145935
761, 4.0 out of 5 stars, small size,NEGATIVE,0.9217908382415771
761, 2.0 out of 5 stars, ,POSITIVE,0.7481212019920349
761, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,POSITIVE,0.9975957274436951
761, 4.0 out of 5 stars, size too small,NEGATIVE,0.998019814491272
762,5.0 out of 5 stars,nike flex rn ,POSITIVE,0.7696158289909363
762, 1.0 out of 5 stars, local product,POSITIVE,0.9970085024833679
762, 1.0 out of 5 stars, great looking shoe but ankle is covered with cloth only,NEGATIVE,0.9378765821456909
762, 3.0 out of 5 stars, need to be improve the pasting quality,NEGATIVE,0.9972883462905884
762, 5.0 out of 5 stars, indepth analysis,NEGATIVE,0.9824404716491699
762, 5.0 out of 5 stars, great fit,POSITIVE,0.9998601675033569
762, 5.0 out of 5 stars, very good shoes,POSITIVE,0.999870777130127
762, 1.0 out of 5 stars, the sole has cracks you can see your sole,NEGATIVE,0.9993842840194702
762, 4.0 out of 5 stars, all ok,POSITIVE,0.9998132586479187
762, 3.0 out of 5 stars, genuine but uncomfortable for wide feet,POSITIVE,0.909935712814331
763,5.0 out of 5 stars,perfect for running,POSITIVE,0.9998323917388916
763, 1.0 out of 5 stars, small size,NEGATIVE,0.9217908382415771
763, 3.0 out of 5 stars, satisfactory,POSITIVE,0.9998334646224976
763, 5.0 out of 5 stars, excellent product im happy with amazon,POSITIVE,0.9998095631599426
763, 4.0 out of 5 stars, awesome ,POSITIVE,0.9998682737350464
763, 2.0 out of 5 stars, not fit for me,NEGATIVE,0.9997987151145935
763, 4.0 out of 5 stars, small size,NEGATIVE,0.9217908382415771
763, 2.0 out of 5 stars, ,POSITIVE,0.7481212019920349
763, 5.0 out of 5 stars,  size perfect and plz  siz by delivery,POSITIVE,0.9975957274436951
763, 4.0 out of 5 stars, size too small,NEGATIVE,0.998019814491272
764,4.0 out of 5 stars,product is descent price must lie between  to ,NEGATIVE,0.9833765625953674
764, 5.0 out of 5 stars, soft and comfortable,POSITIVE,0.9998694658279419
764, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
764, 5.0 out of 5 stars, great shoes,POSITIVE,0.9998564720153809
764, 5.0 out of 5 stars, nice shoe with good ventillation,POSITIVE,0.9995342493057251
765,4.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
765, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 4.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
765, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
765, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
765, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
766,1.0 out of 5 stars,pathetic do not buy,NEGATIVE,0.9996700286865234
766, 5.0 out of 5 stars, good quality shoe highly recommended,POSITIVE,0.9997922778129578
766, 4.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
766, 3.0 out of 5 stars, not happy,NEGATIVE,0.9997751116752625
766, 5.0 out of 5 stars, one of the best shoes for true sportsman,POSITIVE,0.9998571872711182
766, 4.0 out of 5 stars, smart shoes,POSITIVE,0.9998425245285034
766, 5.0 out of 5 stars, comfortable and light,POSITIVE,0.9998748302459717
766, 5.0 out of 5 stars, very good quality,POSITIVE,0.999871015548706
766, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
766, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
767,5.0 out of 5 stars,report abuse,NEGATIVE,0.9989908337593079
768,4.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
768, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 4.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
768, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
768, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
768, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
769,4.0 out of 5 stars,report abuse,NEGATIVE,0.9989908337593079
769, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
769, 4.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
770,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,NEGATIVE,0.9997531771659851
771,3.0 out of 5 stars,nice product needs improvement,NEGATIVE,0.967920184135437
772,5.0 out of 5 stars,quality is awesome,POSITIVE,0.9998756647109985
772, 3.0 out of 5 stars, product has been modified for the worse,NEGATIVE,0.9997957348823547
772, 5.0 out of 5 stars, worth of its type,POSITIVE,0.9998495578765869
772, 1.0 out of 5 stars, one star,NEGATIVE,0.9662482738494873
772, 4.0 out of 5 stars, so so,POSITIVE,0.9700966477394104
772, 2.0 out of 5 stars, avoid,NEGATIVE,0.9996778964996338
772, 5.0 out of 5 stars, sooperb flexible,POSITIVE,0.9732351899147034
772, 4.0 out of 5 stars, four stars,POSITIVE,0.9994032382965088
772, 1.0 out of 5 stars, not happy with the product,NEGATIVE,0.9997723698616028
772, 1.0 out of 5 stars, horrible,NEGATIVE,0.9997841715812683
773,3.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
773, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
774,4.0 out of 5 stars,wonderful,POSITIVE,0.9998772144317627
774, 5.0 out of 5 stars, really comfy,POSITIVE,0.9997033476829529
774, 4.0 out of 5 stars, just awesome comfortable comfy and great deal,POSITIVE,0.9998849630355835
774, 5.0 out of 5 stars, love skechers,POSITIVE,0.9996165037155151
774, 5.0 out of 5 stars, excellent product,POSITIVE,0.9998617172241211
774, 5.0 out of 5 stars, great shoes,POSITIVE,0.9998564720153809
774, 5.0 out of 5 stars, the best,POSITIVE,0.9998332262039185
774, 5.0 out of 5 stars, best in class comfort packing is not up to mark,NEGATIVE,0.9847007989883423
774, 3.0 out of 5 stars, does not feel the comfortable,NEGATIVE,0.9997914433479309
774, 1.0 out of 5 stars, not recommended,NEGATIVE,0.999725878238678
775,1.0 out of 5 stars,lacks grip and skids like a cheap plastic pair of shoes,NEGATIVE,0.9997531771659851
776,4.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
776, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 4.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
776, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
776, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
776, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
777,4.0 out of 5 stars,super puma brand,POSITIVE,0.5904383659362793
777, 5.0 out of 5 stars, worth every penny,POSITIVE,0.9996492862701416
777, 5.0 out of 5 stars, excellent shoes,POSITIVE,0.9998536109924316
777, 5.0 out of 5 stars, worthy buy,POSITIVE,0.9997186064720154
777, 5.0 out of 5 stars, is uk size available,POSITIVE,0.998666524887085
777, 3.0 out of 5 stars, okay,POSITIVE,0.9997709393501282
